picId,clientId,name,unidade,lat,lon,rodada_init_time,data_hora_observacao,temp_media_c,temp_min_c,temp_max_c,precipitacao_6h_media_mm,precipitacao_6h_max_mm,vento_medio_ms,vento_rajada_max_ms,pressao_mar_pa
22420,2314,USL_328323,USL,-21.36944,-54.16345,2026-07-01 00:00:00,2026-07-01 06:00:00,18.9,17.84,20.56,0.0,0.004,2.38,3.34,101355.5
26129,2314,USL_328337,USL,-21.76589,-54.14717,2026-07-01 00:00:00,2026-07-01 06:00:00,18.93,17.65,20.28,0.001,0.009,1.56,2.54,101347.7
26031,2314,USL_328401,USL,-21.64684,-54.0103,2026-07-01 00:00:00,2026-07-01 06:00:00,18.89,17.9,19.86,0.001,0.007,1.84,2.59,101344.6
22764,2314,USL_328429,USL,-21.545,-54.02712,2026-07-01 00:00:00,2026-07-01 06:00:00,19.22,17.59,19.96,0.0,0.004,2.26,2.97,101358.4
25585,2314,USL_329350,USL,-21.724367751,-54.3079433,2026-07-01 00:00:00,2026-07-01 06:00:00,18.93,17.65,20.28,0.001,0.009,1.56,2.54,101347.7
25665,2314,UAE_440010,UAE,-17.66004,-52.3381,2026-07-01 06:00:00,2026-07-01 12:00:00,21.04,20.32,21.87,0.001,0.007,2.58,3.55,101848.4
11002,2314,UAE_440031,UAE,-17.72785,-52.40737,2026-07-01 06:00:00,2026-07-01 12:00:00,20.33,19.25,21.09,0.001,0.017,0.61,1.46,101843.9
26025,2314,UAE_440037,UAE,-17.51801,-52.28823,2026-07-01 06:00:00,2026-07-01 12:00:00,20.83,19.55,21.65,0.001,0.007,2.01,2.9,101880.2
26041,2314,UAE_440043,UAE,-17.6238,-52.46665,2026-07-01 06:00:00,2026-07-01 12:00:00,22.07,21.21,23.21,0.001,0.011,2.41,3.68,101824.3
26042,2314,UAE_440061,UAE,-17.52854,-52.22775,2026-07-01 06:00:00,2026-07-01 12:00:00,20.83,19.55,21.65,0.001,0.007,2.01,2.9,101880.2
26049,2314,UAE_440178,UAE,-17.37638,-52.50827,2026-07-01 06:00:00,2026-07-01 12:00:00,22.07,21.21,23.21,0.001,0.011,2.41,3.68,101824.3
16272,2314,UAE_440235,UAE,-17.65046,-51.86691,2026-07-01 06:00:00,2026-07-01 12:00:00,21.06,20.14,21.84,0.001,0.005,2.23,3.44,101875.5
25628,2314,UAE_440264,UAE,-17.5812,-52.36706,2026-07-01 06:00:00,2026-07-01 12:00:00,20.83,19.55,21.65,0.001,0.007,2.01,2.9,101880.2
26045,2314,UAE_440286,UAE,-17.74924,-51.94314,2026-07-01 06:00:00,2026-07-01 12:00:00,19.74,18.71,20.76,0.001,0.014,1.05,2.04,101904.7
26056,2314,UAE_440293,UAE,-17.57164,-52.29925,2026-07-01 06:00:00,2026-07-01 12:00:00,20.83,19.55,21.65,0.001,0.007,2.01,2.9,101880.2
25664,2314,UAE_448060,UAE,-17.39922,-52.3558,2026-07-01 06:00:00,2026-07-01 12:00:00,20.83,19.55,21.65,0.001,0.007,2.01,2.9,101880.2
26062,2314,UAE_449145,UAE,-17.44726,-52.96758,2026-07-01 06:00:00,2026-07-01 12:00:00,21.4,19.64,22.72,0.001,0.016,1.64,2.93,101794.4
25249,2314,UAE_449203,UAE,-17.26479,-52.96622,2026-07-01 06:00:00,2026-07-01 12:00:00,22.36,21.09,23.46,0.001,0.019,2.11,3.39,101804.9
26037,2314,UAT_420004,UAT,-17.73622,-53.3182,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26159,2314,UAT_420006,UAT,-17.6545937,-53.3175924,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26053,2314,UAT_420026,UAT,-17.66554,-53.27472,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
25195,2314,UAT_420027,UAT,-17.89151,-53.19728,2026-07-01 06:00:00,2026-07-01 12:00:00,20.63,19.0,21.86,0.002,0.01,2.12,3.02,101809.3
26157,2314,UAT_420031,UAT,-17.59259,-53.31711,2026-07-01 06:00:00,2026-07-01 12:00:00,21.2,20.09,22.15,0.001,0.006,1.8,2.72,101797.5
26147,2314,UAT_420033,UAT,-17.50442,-53.3002,2026-07-01 06:00:00,2026-07-01 12:00:00,21.2,20.09,22.15,0.001,0.006,1.8,2.72,101797.5
19879,2314,UAT_420048,UAT,-17.95031,-53.34072,2026-07-01 06:00:00,2026-07-01 12:00:00,20.63,19.0,21.86,0.002,0.01,2.12,3.02,101809.3
26151,2314,UAT_420109,UAT,-17.53904,-53.50165,2026-07-01 06:00:00,2026-07-01 12:00:00,21.72,20.82,23.19,0.001,0.007,2.47,3.56,101734.4
26150,2314,UAT_420120,UAT,-17.6786,-53.41716,2026-07-01 06:00:00,2026-07-01 12:00:00,21.47,20.38,23.07,0.001,0.004,2.46,3.07,101755.0
26166,2314,UAT_420154,UAT,-17.41446,-53.34319,2026-07-01 06:00:00,2026-07-01 12:00:00,21.2,20.09,22.15,0.001,0.006,1.8,2.72,101797.5
25314,2314,UAT_428001,UAT,-17.74048,-53.44137,2026-07-01 06:00:00,2026-07-01 12:00:00,21.47,20.38,23.07,0.001,0.004,2.46,3.07,101755.0
25098,2314,UAT_428003,UAT,-17.78489,-53.38451,2026-07-01 06:00:00,2026-07-01 12:00:00,21.47,20.38,23.07,0.001,0.004,2.46,3.07,101755.0
22774,2314,UAT_428079,UAT,-17.89667,-53.59128,2026-07-01 06:00:00,2026-07-01 12:00:00,22.72,22.01,23.94,0.001,0.004,2.6,3.6,101661.8
26135,2314,UAT_429053,UAT,-17.75157,-53.24856,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26102,2314,UAT_429059,UAT,-17.97345,-53.17618,2026-07-01 06:00:00,2026-07-01 12:00:00,20.63,19.0,21.86,0.002,0.01,2.12,3.02,101809.3
25443,2314,UAT_429070,UAT,-17.8294,-53.23993,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26108,2314,UCP_120002,UCP,-22.414486,-52.173444,2026-07-01 06:00:00,2026-07-01 12:00:00,21.54,20.52,22.36,0.001,0.021,2.74,3.55,101764.9
25867,2314,UCP_120003,UCP,-22.15548,-51.93725,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.39,22.08,0.001,0.009,3.27,4.17,101795.1
26124,2314,UCP_120007,UCP,-22.43875,-52.099453,2026-07-01 06:00:00,2026-07-01 12:00:00,21.63,20.64,22.59,0.001,0.017,2.37,3.52,101777.0
26249,2314,UCP_120047,UCP,-22.448149,-52.220496,2026-07-01 06:00:00,2026-07-01 12:00:00,21.54,20.52,22.36,0.001,0.021,2.74,3.55,101764.9
26114,2314,UCP_120052,UCP,-22.469219,-52.084815,2026-07-01 06:00:00,2026-07-01 12:00:00,21.63,20.64,22.59,0.001,0.017,2.37,3.52,101777.0
13247,2314,UCP_120072,UCP,-22.34801,-52.26834,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
25865,2314,UCP_120089,UCP,-22.0687,-51.9146,2026-07-01 06:00:00,2026-07-01 12:00:00,21.64,20.97,22.51,0.001,0.02,3.06,3.86,101791.3
26145,2314,UCP_120110,UCP,-22.35368,-52.35855,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
26222,2314,UCP_120116,UCP,-22.561271,-52.187249,2026-07-01 06:00:00,2026-07-01 12:00:00,21.54,20.52,22.36,0.001,0.021,2.74,3.55,101764.9
25656,2314,UCP_120171,UCP,-22.306128,-52.200888,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
25262,2314,UCP_120204,UCP,-22.2032,-52.33885,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
25663,2314,UCP_120300,UCP,-22.22641,-52.09456,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.39,22.08,0.001,0.009,3.27,4.17,101795.1
26232,2314,UCP_120345,UCP,-22.470616,-52.162091,2026-07-01 06:00:00,2026-07-01 12:00:00,21.54,20.52,22.36,0.001,0.021,2.74,3.55,101764.9
26226,2314,UCP_120358,UCP,-22.376962,-52.180874,2026-07-01 06:00:00,2026-07-01 12:00:00,21.54,20.52,22.36,0.001,0.021,2.74,3.55,101764.9
22915,2314,UCP_120364,UCP,-22.13654,-52.34378,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
19228,2314,UCP_120380,UCP,-22.272701,-52.176075,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
26250,2314,UCP_120384,UCP,-22.289614,-52.25926,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
26227,2314,UCP_120387,UCP,-22.3566,-52.5217,2026-07-01 06:00:00,2026-07-01 12:00:00,22.01,21.31,23.16,0.001,0.029,3.47,4.16,101741.5
19171,2314,UCP_120442,UCP,-22.21484,-52.43011,2026-07-01 06:00:00,2026-07-01 12:00:00,22.01,21.31,23.16,0.001,0.029,3.47,4.16,101741.5
16548,2314,UCP_120454,UCP,-22.35487,-52.119445,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.39,22.08,0.001,0.009,3.27,4.17,101795.1
26131,2314,UCP_120460,UCP,-22.278781,-52.237634,2026-07-01 06:00:00,2026-07-01 12:00:00,21.49,20.45,22.54,0.001,0.008,3.03,3.82,101777.1
26112,2314,UCP_120474,UCP,-22.09439,-52.14659,2026-07-01 06:00:00,2026-07-01 12:00:00,22.12,21.31,23.46,0.001,0.011,3.22,3.86,101765.0
25989,2314,UCP_120490,UCP,-22.32888,-52.56191,2026-07-01 06:00:00,2026-07-01 12:00:00,22.01,21.31,23.16,0.001,0.029,3.47,4.16,101741.5
26111,2314,UCP_128051,UCP,-22.28051,-52.06928,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.39,22.08,0.001,0.009,3.27,4.17,101795.1
26113,2314,UCP_129041,UCP,-22.44812,-52.45569,2026-07-01 06:00:00,2026-07-01 12:00:00,22.05,21.27,23.03,0.001,0.027,3.26,4.15,101737.2
26231,2314,UCP_129454,UCP,-22.0904,-52.04932,2026-07-01 06:00:00,2026-07-01 12:00:00,21.64,20.97,22.51,0.001,0.02,3.06,3.86,101791.3
25955,2314,UCP_129502,UCP,-22.11716,-52.28379,2026-07-01 06:00:00,2026-07-01 12:00:00,22.12,21.31,23.46,0.001,0.011,3.22,3.86,101765.0
25088,2314,UCP_129993,UCP,-22.397446,-52.106702,2026-07-01 06:00:00,2026-07-01 12:00:00,21.63,20.64,22.59,0.001,0.017,2.37,3.52,101777.0
26137,2314,UCR_430013,UCR,-18.439294,-53.194014,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
26127,2314,UCR_430028,UCR,-18.620581,-53.076687,2026-07-01 06:00:00,2026-07-01 12:00:00,20.75,20.12,22.43,0.001,0.007,2.53,3.35,101799.2
25705,2314,UCR_430035,UCR,-18.367395,-53.19083,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.0,22.25,0.001,0.006,2.76,3.81,101786.8
25284,2314,UCR_430038,UCR,-18.395072,-53.130407,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
16091,2314,UCR_430042,UCR,-18.35544,-53.30809,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.0,22.25,0.001,0.006,2.76,3.81,101786.8
26014,2314,UCR_430069,UCR,-18.476075,-53.259297,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
26142,2314,UCR_430080,UCR,-18.5404,-53.309515,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
26136,2314,UCR_430082,UCR,-18.726293,-53.295587,2026-07-01 06:00:00,2026-07-01 12:00:00,21.68,20.84,22.8,0.001,0.014,2.78,3.52,101740.3
26154,2314,UCR_430100,UCR,-18.72919,-53.23845,2026-07-01 06:00:00,2026-07-01 12:00:00,21.68,20.84,22.8,0.001,0.014,2.78,3.52,101740.3
11649,2314,UCR_430188,UCR,-18.442711,-53.328876,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
26156,2314,UCR_430189,UCR,-18.457168,-53.454862,2026-07-01 06:00:00,2026-07-01 12:00:00,23.44,22.46,24.43,0.001,0.003,2.67,3.41,101656.1
11064,2314,UCR_430193,UCR,-18.455733,-53.109513,2026-07-01 06:00:00,2026-07-01 12:00:00,20.75,20.12,22.43,0.001,0.007,2.53,3.35,101799.2
14976,2314,UCR_430235,UCR,-18.51613,-53.04143,2026-07-01 06:00:00,2026-07-01 12:00:00,20.75,20.12,22.43,0.001,0.007,2.53,3.35,101799.2
26134,2314,UCR_430250,UCR,-18.602664,-53.195763,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
26130,2314,UCR_430271,UCR,-18.54951,-53.08757,2026-07-01 06:00:00,2026-07-01 12:00:00,20.75,20.12,22.43,0.001,0.007,2.53,3.35,101799.2
26146,2314,UCR_430278,UCR,-18.37928,-52.99697,2026-07-01 06:00:00,2026-07-01 12:00:00,20.75,20.12,22.43,0.001,0.007,2.53,3.35,101799.2
25501,2314,UCR_430302,UCR,-18.511801,-53.216719,2026-07-01 06:00:00,2026-07-01 12:00:00,21.35,20.45,22.75,0.001,0.006,2.72,3.67,101758.9
14720,2314,UCR_430314,UCR,-18.92452,-53.062048,2026-07-01 06:00:00,2026-07-01 12:00:00,21.63,20.9,22.52,0.0,0.003,2.45,3.33,101741.8
26144,2314,UCR_439211,UCR,-18.78055,-53.17633,2026-07-01 06:00:00,2026-07-01 12:00:00,21.68,20.84,22.8,0.001,0.014,2.78,3.52,101740.3
13796,2314,UEL_310014,UEL,-21.8499,-54.21598,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
25744,2314,UEL_310031,UEL,-21.87163,-54.079,2026-07-01 06:00:00,2026-07-01 12:00:00,21.13,20.53,21.85,0.001,0.018,1.99,2.64,101646.4
22923,2314,UEL_310102,UEL,-21.65768,-53.79838,2026-07-01 06:00:00,2026-07-01 12:00:00,21.28,20.71,22.12,0.0,0.004,2.03,2.61,101664.7
26104,2314,UEL_310165,UEL,-21.705631,-53.987955,2026-07-01 06:00:00,2026-07-01 12:00:00,21.13,20.53,21.85,0.001,0.018,1.99,2.64,101646.4
25717,2314,UEL_310210,UEL,-21.881881,-53.942005,2026-07-01 06:00:00,2026-07-01 12:00:00,21.1,20.43,22.02,0.001,0.034,2.14,2.64,101651.3
26035,2314,UEL_310240,UEL,-21.81814,-53.86253,2026-07-01 06:00:00,2026-07-01 12:00:00,21.28,20.71,22.12,0.0,0.004,2.03,2.61,101664.7
26065,2314,UEL_310268,UEL,-21.75892,-53.93119,2026-07-01 06:00:00,2026-07-01 12:00:00,21.13,20.53,21.85,0.001,0.018,1.99,2.64,101646.4
26155,2314,UEL_310405,UEL,-21.80317,-54.32009,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
25352,2314,UEL_318346,UEL,-21.91083,-54.14432,2026-07-01 06:00:00,2026-07-01 12:00:00,20.86,20.14,22.16,0.002,0.033,2.12,3.22,101628.5
26132,2314,UEL_318401,UEL,-21.70617,-53.87426,2026-07-01 06:00:00,2026-07-01 12:00:00,21.28,20.71,22.12,0.0,0.004,2.03,2.61,101664.7
25317,2314,UEL_318908,UEL,-21.801336,-54.105838,2026-07-01 06:00:00,2026-07-01 12:00:00,21.13,20.53,21.85,0.001,0.018,1.99,2.64,101646.4
26158,2314,UEL_320315,UEL,-21.868826,-54.307646,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
25370,2314,UMV_410036,UMV,-17.84905,-53.10391,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
25948,2314,UMV_410047,UMV,-17.787364,-52.866477,2026-07-01 06:00:00,2026-07-01 12:00:00,20.38,19.35,21.23,0.001,0.028,1.08,2.1,101842.3
25349,2314,UMV_410050,UMV,-17.74627,-52.97339,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
11770,2314,UMV_410052,UMV,-17.69711,-53.11632,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
26055,2314,UMV_410060,UMV,-17.67181,-53.00486,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
25362,2314,UMV_410149,UMV,-17.67942,-53.19193,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26016,2314,UMV_410172,UMV,-17.68703,-53.05093,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
21292,2314,UMV_410188,UMV,-17.75885,-53.13167,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26015,2314,UMV_410205,UMV,-17.801945,-52.973335,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
25904,2314,UMV_410209,UMV,-17.695635,-52.945965,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
10725,2314,UMV_410228,UMV,-17.97149,-53.04733,2026-07-01 06:00:00,2026-07-01 12:00:00,20.14,19.42,21.19,0.001,0.005,1.73,2.69,101848.4
22596,2314,UMV_410237,UMV,-17.63743,-53.08039,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
26086,2314,UMV_410247,UMV,-17.7553,-53.054473,2026-07-01 06:00:00,2026-07-01 12:00:00,20.73,19.7,22.14,0.001,0.012,1.49,2.4,101821.4
26061,2314,UMV_418246,UMV,-17.627,-53.1307,2026-07-01 06:00:00,2026-07-01 12:00:00,20.6,19.39,21.59,0.001,0.008,1.77,2.52,101806.7
26088,2314,UMV_418259,UMV,-17.73877,-52.76438,2026-07-01 06:00:00,2026-07-01 12:00:00,20.38,19.35,21.23,0.001,0.028,1.08,2.1,101842.3
25290,2314,UMV_419033,UMV,-17.49263,-52.68559,2026-07-01 06:00:00,2026-07-01 12:00:00,22.0,20.66,22.79,0.001,0.017,2.13,3.44,101836.3
26050,2314,UMV_419132,UMV,-17.56163,-52.87835,2026-07-01 06:00:00,2026-07-01 12:00:00,21.4,19.64,22.72,0.001,0.016,1.64,2.93,101794.4
26224,2314,URC_210000,URC,-18.79607,-51.00996,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
25626,2314,URC_210004,URC,-18.851838,-51.059379,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
26176,2314,URC_210010,URC,-18.79015,-51.11736,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
25510,2314,URC_210012,URC,-18.917304,-50.889894,2026-07-01 06:00:00,2026-07-01 12:00:00,22.28,21.58,22.99,0.001,0.004,2.26,3.34,101837.8
17218,2314,URC_210017,URC,-18.908012,-50.967876,2026-07-01 06:00:00,2026-07-01 12:00:00,22.28,21.58,22.99,0.001,0.004,2.26,3.34,101837.8
26178,2314,URC_210046,URC,-18.77154,-51.28472,2026-07-01 06:00:00,2026-07-01 12:00:00,21.72,20.93,22.58,0.001,0.004,2.14,3.49,101855.2
26228,2314,URC_210057,URC,-18.92968,-51.07291,2026-07-01 06:00:00,2026-07-01 12:00:00,22.28,21.58,22.99,0.001,0.004,2.26,3.34,101837.8
19475,2314,URC_210059,URC,-18.71898,-51.22087,2026-07-01 06:00:00,2026-07-01 12:00:00,21.72,20.93,22.58,0.001,0.004,2.14,3.49,101855.2
26235,2314,URC_210060,URC,-18.990916,-50.865204,2026-07-01 06:00:00,2026-07-01 12:00:00,21.96,21.27,22.91,0.001,0.015,3.87,4.87,101856.6
26221,2314,URC_210100,URC,-19.09241,-51.13248,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.59,22.43,0.001,0.006,1.19,2.15,101853.4
26186,2314,URC_210119,URC,-18.939597,-50.928263,2026-07-01 06:00:00,2026-07-01 12:00:00,22.28,21.58,22.99,0.001,0.004,2.26,3.34,101837.8
13511,2314,URC_210130,URC,-18.85748,-50.9858,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
25737,2314,URC_210157,URC,-18.992915,-50.983234,2026-07-01 06:00:00,2026-07-01 12:00:00,22.28,21.58,22.99,0.001,0.004,2.26,3.34,101837.8
26216,2314,URC_210166,URC,-18.90619,-51.13138,2026-07-01 06:00:00,2026-07-01 12:00:00,21.41,20.59,22.43,0.001,0.006,1.19,2.15,101853.4
26237,2314,URC_210213,URC,-19.12862,-51.03129,2026-07-01 06:00:00,2026-07-01 12:00:00,21.76,21.09,22.4,0.001,0.006,1.89,3.23,101853.2
25706,2314,URC_210227,URC,-18.71007,-50.98108,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
25746,2314,URC_210235,URC,-18.86963,-51.029703,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
26236,2314,URC_219013,URC,-18.72273,-51.03543,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
26052,2314,URC_219047,URC,-18.81054,-50.76714,2026-07-01 06:00:00,2026-07-01 12:00:00,21.81,21.0,23.11,0.001,0.006,2.51,3.63,101885.7
13768,2314,URC_219052,URC,-18.69837,-50.87841,2026-07-01 06:00:00,2026-07-01 12:00:00,22.62,21.77,24.19,0.0,0.004,3.4,4.19,101839.3
23991,2314,URC_219053 II,URC,-18.83906,-50.7905,2026-07-01 06:00:00,2026-07-01 12:00:00,21.81,21.0,23.11,0.001,0.006,2.51,3.63,101885.7
14934,2314,URC_219081,URC,-18.76639,-50.85,2026-07-01 06:00:00,2026-07-01 12:00:00,21.81,21.0,23.11,0.001,0.006,2.51,3.63,101885.7
26200,2314,URC_219101,URC,-18.80686,-50.82792,2026-07-01 06:00:00,2026-07-01 12:00:00,21.81,21.0,23.11,0.001,0.006,2.51,3.63,101885.7
21800,2314,URC_219110,URC,-19.047334,-50.834288,2026-07-01 06:00:00,2026-07-01 12:00:00,21.96,21.27,22.91,0.001,0.015,3.87,4.87,101856.6
26223,2314,URC_219111,URC,-19.009897,-50.746663,2026-07-01 06:00:00,2026-07-01 12:00:00,21.96,21.27,22.91,0.001,0.015,3.87,4.87,101856.6
26229,2314,URC_219222,URC,-18.87219,-50.83422,2026-07-01 06:00:00,2026-07-01 12:00:00,21.81,21.0,23.11,0.001,0.006,2.51,3.63,101885.7
25577,2314,USL_315408,USL,-21.719328,-54.090927,2026-07-01 06:00:00,2026-07-01 12:00:00,21.13,20.53,21.85,0.001,0.018,1.99,2.64,101646.4
25708,2314,USL_320002,USL,-21.6273,-54.20304,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
23125,2314,USL_320013,USL,-21.44542,-54.11897,2026-07-01 06:00:00,2026-07-01 12:00:00,21.17,20.4,22.16,0.001,0.005,2.15,2.82,101653.9
26109,2314,USL_320066,USL,-21.587583,-54.25226,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
26032,2314,USL_320084,USL,-21.68166,-54.15133,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
15022,2314,USL_320121,USL,-21.515079,-54.267676,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
23660,2314,USL_320145,USL,-21.494,-54.11643,2026-07-01 06:00:00,2026-07-01 12:00:00,21.17,20.4,22.16,0.001,0.005,2.15,2.82,101653.9
25294,2314,USL_320168,USL,-21.47298,-54.19065,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
26033,2314,USL_320170,USL,-21.43475,-54.24102,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
25869,2314,USL_320184,USL,-21.670113,-54.250594,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
26024,2314,USL_320186,USL,-21.4114,-54.06578,2026-07-01 06:00:00,2026-07-01 12:00:00,21.17,20.4,22.16,0.001,0.005,2.15,2.82,101653.9
21679,2314,USL_320207,USL,-21.55336,-54.1816,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
25619,2314,USL_320216,USL,-21.61851,-54.1514,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
26059,2314,USL_320316,USL,-21.452001,-54.459914,2026-07-01 06:00:00,2026-07-01 12:00:00,21.31,19.85,22.14,0.001,0.008,2.04,2.91,101609.7
12696,2314,USL_320376,USL,-21.51258,-54.19062,2026-07-01 06:00:00,2026-07-01 12:00:00,21.25,20.06,22.02,0.001,0.012,2.39,3.16,101632.7
25901,2314,USL_320387,USL,-21.5575,-54.12006,2026-07-01 06:00:00,2026-07-01 12:00:00,21.17,20.4,22.16,0.001,0.005,2.15,2.82,101653.9
25471,2314,USL_320446,USL,-21.385063,-54.462821,2026-07-01 06:00:00,2026-07-01 12:00:00,21.31,19.85,22.14,0.001,0.008,2.04,2.91,101609.7
13292,2314,USL_328085,USL,-21.5895,-53.94953,2026-07-01 06:00:00,2026-07-01 12:00:00,21.17,20.4,22.16,0.001,0.005,2.15,2.82,101653.9
26063,2314,USL_328091,USL,-21.525018,-54.377292,2026-07-01 06:00:00,2026-07-01 12:00:00,21.31,19.85,22.14,0.001,0.008,2.04,2.91,101609.7
25686,2314,USL_328303,USL,-21.455197,-54.535363,2026-07-01 06:00:00,2026-07-01 12:00:00,21.31,19.85,22.14,0.001,0.008,2.04,2.91,101609.7
26034,2314,USL_328310,USL,-21.649536,-54.343751,2026-07-01 06:00:00,2026-07-01 12:00:00,20.89,20.12,21.79,0.001,0.023,2.12,2.96,101627.7
22420,2314,USL_328323,USL,-21.36944,-54.16345,2026-07-01 06:00:00,2026-07-01 12:00:00,20.8,19.73,21.63,0.001,0.016,2.07,2.9,101656.0
